store_code,year_week,barcode,sap_code,source_code,total_items_weekly
B40,2024-40,800897846008,K4262104,K4262100,15
B40,2024-41,800897846008,K4262104,K4262100,14
B40,2024-42,800897846008,K4262104,K4262100,6
B40,2024-43,800897846008,K4262104,K4262100,16
B40,2024-44,800897846008,K4262104,K4262100,30
B40,2024-45,800897846008,K4262104,K4262100,17
B40,2024-47,800897846008,K4262104,K4262100,1
B40,2024-50,800897846008,K4262104,K4262100,8
B40,2024-51,800897846008,K4262104,K4262100,14
B40,2024-52,800897846008,K4262104,K4262100,14
B40,2024-53,800897846008,K4262104,K4262100,7
B40,2025-00,800897846008,K4262104,K4262100,7
B40,2025-01,800897846008,K4262104,K4262100,17
B40,2025-02,800897846008,K4262104,K4262100,15
B40,2025-03,800897846008,K4262104,K4262100,10
B40,2025-04,800897846008,K4262104,K4262100,20
B40,2025-05,800897846008,K4262104,K4262100,5
B40,2025-06,800897846008,K4262104,K4262100,6
B40,2025-07,800897846008,K4262104,K4262100,8
B40,2025-08,800897846008,K4262104,K4262100,8
B40,2025-09,800897846008,K4262104,K4262100,6
B40,2025-11,800897846008,K4262104,K4262100,4
B40,2025-12,800897846008,K4262104,K4262100,11
B40,2025-13,800897846008,K4262104,K4262100,2
B40,2025-14,800897846008,K4262104,K4262100,4
B40,2025-18,800897846008,K4262104,K4262100,1
B50,2024-18,30152540,AA533100,AA532800,26
B50,2024-19,30152540,AA533100,AA532800,34
B50,2024-20,30152540,AA533100,AA532800,11
B50,2024-21,30152540,AA533100,AA532800,4
B50,2024-22,30152540,AA533100,AA532800,8
B50,2024-23,30152540,AA533100,AA532800,6
B50,2024-24,30152540,AA533100,AA532800,18
B50,2024-25,30152540,AA533100,AA532800,2
B50,2024-26,30152540,AA533100,AA532800,15
B50,2024-27,30152540,AA533100,AA532800,11
B50,2024-28,30152540,AA533100,AA532800,6
B50,2024-29,30152540,AA533100,AA532800,2
B50,2024-30,30152540,AA533100,AA532800,1
B50,2024-31,30152540,AA533100,AA532800,2
B50,2024-32,30152540,AA533100,AA532800,8
B50,2024-33,30152540,AA533100,AA532800,5
B50,2024-34,30152540,AA533100,AA532800,3
B50,2024-35,30152540,AA533100,AA532800,11
B50,2024-36,30152540,AA533100,AA532800,74
B50,2024-37,30152540,AA533100,AA532800,9
B50,2024-38,30152540,AA533100,AA532800,8
B50,2024-39,30152540,AA533100,AA532800,7
B50,2024-40,30152540,AA533100,AA532800,4
B50,2024-41,30152540,AA533100,AA532800,3
B50,2024-42,30152540,AA533100,AA532800,6
B50,2024-43,30152540,AA533100,AA532800,8
B50,2024-44,30152540,AA533100,AA532800,11
B50,2024-45,30152540,AA533100,AA532800,7
B50,2024-46,30152540,AA533100,AA532800,7
B50,2024-47,30152540,AA533100,AA532800,8
B50,2024-48,30152540,AA533100,AA532800,37
B50,2024-49,30152540,AA533100,AA532800,14
B50,2024-50,30152540,AA533100,AA532800,8
B50,2024-51,30152540,AA533100,AA532800,6
B50,2024-52,30152540,AA533100,AA532800,25
B50,2024-53,30152540,AA533100,AA532800,5
B50,2025-00,30152540,AA533100,AA532800,9
B50,2025-01,30152540,AA533100,AA532800,9
B50,2025-02,30152540,AA533100,AA532800,8
B50,2025-03,30152540,AA533100,AA532800,10
B50,2025-04,30152540,AA533100,AA532800,7
B50,2025-05,30152540,AA533100,AA532800,6
B50,2025-06,30152540,AA533100,AA532800,6
B50,2025-07,30152540,AA533100,AA532800,11
B50,2025-08,30152540,AA533100,AA532800,8
B50,2025-09,30152540,AA533100,AA532800,8
B50,2025-10,30152540,AA533100,AA532800,13
B50,2025-11,30152540,AA533100,AA532800,8
B50,2025-12,30152540,AA533100,AA532800,15
B50,2025-13,30152540,AA533100,AA532800,11
B50,2025-14,30152540,AA533100,AA532800,9
B50,2025-15,30152540,AA533100,AA532800,8
B50,2025-16,30152540,AA533100,AA532800,6
B50,2025-17,30152540,AA533100,AA532800,11
B50,2025-18,30152540,AA533100,AA532800,10
B50,2024-22,30161467,B3471101,B3471100,3
B50,2024-23,30161467,B3471101,B3471100,5
B50,2024-24,30161467,B3471101,B3471100,5
B50,2024-25,30161467,B3471101,B3471100,3
B50,2024-26,30161467,B3471101,B3471100,7
B50,2024-27,30161467,B3471101,B3471100,2
B50,2024-28,30161467,B3471101,B3471100,34
B50,2024-29,30161467,B3471101,B3471100,38
B50,2024-30,30161467,B3471101,B3471100,10
B50,2024-31,30161467,B3471101,B3471100,4
B50,2024-33,30161467,B3471101,B3471100,1
B50,2024-34,30161467,B3471101,B3471100,3
B50,2024-35,30161467,B3471101,B3471100,5
B50,2024-36,30161467,B3471101,B3471100,5
B50,2024-37,30161467,B3471101,B3471100,1
B50,2024-38,30161467,B3471101,B3471100,2
B50,2024-39,30161467,B3471101,B3471100,5
B50,2024-40,30161467,B3471101,B3471100,11
B50,2024-41,30161467,B3471101,B3471100,7
B50,2024-42,30161467,B3471101,B3471100,9
B50,2024-43,30161467,B3471101,B3471100,12
B50,2024-44,30161467,B3471101,B3471100,16
B50,2024-45,30161467,B3471101,B3471100,6
B50,2024-46,30161467,B3471101,B3471100,6
B50,2024-47,30161467,B3471101,B3471100,14
B50,2024-48,30161467,B3471101,B3471100,29
B50,2024-49,30161467,B3471101,B3471100,10
B50,2024-50,30161467,B3471101,B3471100,6
B50,2024-51,30161467,B3471101,B3471100,6
B50,2024-52,30161467,B3471101,B3471100,12
B50,2025-00,30161467,B3471101,B3471100,5
B50,2025-01,30161467,B3471101,B3471100,19
B50,2025-02,30161467,B3471101,B3471100,10
B50,2025-03,30161467,B3471101,B3471100,6
B50,2025-04,30161467,B3471101,B3471100,18
B50,2025-05,30161467,B3471101,B3471100,8
B50,2025-06,30161467,B3471101,B3471100,6
B50,2025-07,30161467,B3471101,B3471100,3
B50,2025-08,30161467,B3471101,B3471100,4
B50,2025-09,30161467,B3471101,B3471100,12
B50,2025-10,30161467,B3471101,B3471100,14
B50,2025-11,30161467,B3471101,B3471100,22
B50,2025-12,30161467,B3471101,B3471100,21
B50,2025-13,30161467,B3471101,B3471100,20
B50,2025-14,30161467,B3471101,B3471100,4
B50,2025-15,30161467,B3471101,B3471100,14
B50,2025-16,30161467,B3471101,B3471100,16
B50,2025-17,30161467,B3471101,B3471100,20
B50,2025-18,30161467,B3471101,B3471100,10
B50,2024-18,3600530847914,B2118802,B2118800,12
B50,2024-19,3600530847914,B2118802,B2118800,9
B50,2024-20,3600530847914,B2118802,B2118800,3
B50,2024-21,3600530847914,B2118802,B2118800,4
B50,2024-22,3600530847914,B2118802,B2118800,3
B50,2024-23,3600530847914,B2118802,B2118800,1
B50,2024-24,3600530847914,B2118802,B2118800,21
B50,2024-25,3600530847914,B2118802,B2118800,12
B50,2024-26,3600530847914,B2118802,B2118800,55
B50,2024-27,3600530847914,B2118802,B2118800,68
B50,2024-28,3600530847914,B2118802,B2118800,61
B50,2024-29,3600530847914,B2118802,B2118800,70
B50,2024-30,3600530847914,B2118802,B2118800,27
B50,2024-31,3600530847914,B2118802,B2118800,14
B50,2024-32,3600530847914,B2118802,B2118800,7
B50,2024-33,3600530847914,B2118802,B2118800,10
B50,2024-34,3600530847914,B2118802,B2118800,10
B50,2024-35,3600530847914,B2118802,B2118800,31
B50,2024-36,3600530847914,B2118802,B2118800,9
B50,2024-37,3600530847914,B2118802,B2118800,9
B50,2024-38,3600530847914,B2118802,B2118800,6
B50,2024-39,3600530847914,B2118802,B2118800,9
B50,2024-40,3600530847914,B2118802,B2118800,13
B50,2024-41,3600530847914,B2118802,B2118800,10
B50,2024-42,3600530847914,B2118802,B2118800,17
B50,2024-43,3600530847914,B2118802,B2118800,11
B50,2024-44,3600530847914,B2118802,B2118800,20
B50,2024-45,3600530847914,B2118802,B2118800,7
B50,2024-46,3600530847914,B2118802,B2118800,19
B50,2024-47,3600530847914,B2118802,B2118800,36
B50,2024-48,3600530847914,B2118802,B2118800,42
B50,2024-49,3600530847914,B2118802,B2118800,37
B50,2024-50,3600530847914,B2118802,B2118800,31
B50,2024-51,3600530847914,B2118802,B2118800,26
B50,2024-52,3600530847914,B2118802,B2118800,26
B50,2024-53,3600530847914,B2118802,B2118800,2
B50,2025-00,3600530847914,B2118802,B2118800,6
B50,2025-01,3600530847914,B2118802,B2118800,62
B50,2025-02,3600530847914,B2118802,B2118800,34
B50,2025-03,3600530847914,B2118802,B2118800,40
B50,2025-04,3600530847914,B2118802,B2118800,31
B50,2025-05,3600530847914,B2118802,B2118800,16
B50,2025-06,3600530847914,B2118802,B2118800,6
B50,2025-07,3600530847914,B2118802,B2118800,5
B50,2025-08,3600530847914,B2118802,B2118800,2
B50,2025-09,3600530847914,B2118802,B2118800,6
B50,2025-10,3600530847914,B2118802,B2118800,3
B50,2025-11,3600530847914,B2118802,B2118800,5
B50,2025-12,3600530847914,B2118802,B2118800,10
B50,2025-13,3600530847914,B2118802,B2118800,4
B50,2025-14,3600530847914,B2118802,B2118800,13
B50,2025-15,3600530847914,B2118802,B2118800,14
B50,2025-16,3600530847914,B2118802,B2118800,9
B50,2025-17,3600530847914,B2118802,B2118800,6
B50,2025-18,3600530847914,B2118802,B2118800,10
B50,2025-19,3600530847914,B2118802,B2118800,1
B50,2024-18,3600531089795,YFR10098,B2458801,4
B50,2024-19,3600531089795,YFR10098,B2458801,15
B50,2024-20,3600531089795,YFR10098,B2458801,5
B50,2024-21,3600531089795,YFR10098,B2458801,7
B50,2024-22,3600531089795,YFR10098,B2458801,5
B50,2024-23,3600531089795,YFR10098,B2458801,9
B50,2024-24,3600531089795,YFR10098,B2458801,18
B50,2024-25,3600531089795,YFR10098,B2458801,10
B50,2024-26,3600531089795,YFR10098,B2458801,43
B50,2024-27,3600531089795,YFR10098,B2458801,50
B50,2024-28,3600531089795,YFR10098,B2458801,51
B50,2024-29,3600531089795,YFR10098,B2458801,33
B50,2024-30,3600531089795,YFR10098,B2458801,6
B50,2024-31,3600531089795,YFR10098,B2458801,9
B50,2024-32,3600531089795,YFR10098,B2458801,2
B50,2024-33,3600531089795,YFR10098,B2458801,5
B50,2024-34,3600531089795,YFR10098,B2458801,9
B50,2024-35,3600531089795,YFR10098,B2458801,6
B50,2024-36,3600531089795,YFR10098,B2458801,2
B50,2025-13,3600531089795,YFR10098,B2458801,2
B50,2025-14,3600531089795,YFR10098,B2458801,3
B50,2025-15,3600531089795,YFR10098,B2458801,2
B50,2025-16,3600531089795,YFR10098,B2458801,4
B50,2025-17,3600531089795,YFR10098,B2458801,3
B50,2025-18,3600531089795,YFR10098,B2458801,14
B50,2024-24,800897085605,K2387705,K2387700,23
B50,2024-25,800897085605,K2387705,K2387700,37
B50,2024-26,800897085605,K2387705,K2387700,36
B50,2024-27,800897085605,K2387705,K2387700,30
B50,2024-28,800897085605,K2387705,K2387700,30
B50,2024-29,800897085605,K2387705,K2387700,31
B50,2024-30,800897085605,K2387705,K2387700,34
B50,2024-31,800897085605,K2387705,K2387700,22
B50,2024-32,800897085605,K2387705,K2387700,26
B50,2024-33,800897085605,K2387705,K2387700,24
B50,2024-34,800897085605,K2387705,K2387700,13
B50,2024-35,800897085605,K2387705,K2387700,33
B50,2024-36,800897085605,K2387705,K2387700,24
B50,2024-37,800897085605,K2387705,K2387700,18
B50,2024-38,800897085605,K2387705,K2387700,12
B50,2024-39,800897085605,K2387705,K2387700,14
B50,2024-40,800897085605,K2387705,K2387700,28
B50,2024-41,800897085605,K2387705,K2387700,21
B50,2024-42,800897085605,K2387705,K2387700,20
B50,2024-43,800897085605,K2387705,K2387700,14
B50,2024-44,800897085605,K2387705,K2387700,25
B50,2024-45,800897085605,K2387705,K2387700,18
B50,2024-46,800897085605,K2387705,K2387700,26
B50,2024-47,800897085605,K2387705,K2387700,43
B50,2024-48,800897085605,K2387705,K2387700,48
B50,2024-49,800897085605,K2387705,K2387700,7
B50,2024-50,800897085605,K2387705,K2387700,17
B50,2024-51,800897085605,K2387705,K2387700,17
B50,2024-52,800897085605,K2387705,K2387700,25
B50,2024-53,800897085605,K2387705,K2387700,1
B50,2025-00,800897085605,K2387705,K2387700,13
B50,2025-01,800897085605,K2387705,K2387700,14
B50,2025-02,800897085605,K2387705,K2387700,14
B50,2025-03,800897085605,K2387705,K2387700,14
B50,2025-04,800897085605,K2387705,K2387700,13
B50,2025-05,800897085605,K2387705,K2387700,9
B50,2025-06,800897085605,K2387705,K2387700,22
B50,2025-07,800897085605,K2387705,K2387700,23
B50,2025-08,800897085605,K2387705,K2387700,20
B50,2025-09,800897085605,K2387705,K2387700,16
B50,2025-10,800897085605,K2387705,K2387700,7
B50,2025-11,800897085605,K2387705,K2387700,32
B50,2025-12,800897085605,K2387705,K2387700,25
B50,2025-13,800897085605,K2387705,K2387700,18
B50,2025-14,800897085605,K2387705,K2387700,13
B50,2025-15,800897085605,K2387705,K2387700,18
B50,2025-16,800897085605,K2387705,K2387700,16
B50,2025-17,800897085605,K2387705,K2387700,7
B50,2025-18,800897085605,K2387705,K2387700,8
B50,2024-18,800897123277,K4009608,K4009600,6
B50,2024-19,800897123277,K4009608,K4009600,8
B50,2024-20,800897123277,K4009608,K4009600,11
B50,2024-21,800897123277,K4009608,K4009600,6
B50,2024-22,800897123277,K4009608,K4009600,1
B50,2024-23,800897123277,K4009608,K4009600,3
B50,2024-24,800897123277,K4009608,K4009600,3
B50,2024-25,800897123277,K4009608,K4009600,3
B50,2024-26,800897123277,K4009608,K4009600,4
B50,2024-27,800897123277,K4009608,K4009600,6
B50,2024-28,800897123277,K4009608,K4009600,1
B50,2024-29,800897123277,K4009608,K4009600,4
B50,2024-30,800897123277,K4009608,K4009600,2
B50,2024-31,800897123277,K4009608,K4009600,1
B50,2024-32,800897123277,K4009608,K4009600,1
B50,2024-33,800897123277,K4009608,K4009600,3
B50,2024-34,800897123277,K4009608,K4009600,2
B50,2024-36,800897123277,K4009608,K4009600,1
B50,2024-38,800897123277,K4009608,K4009600,2
B50,2024-39,800897123277,K4009608,K4009600,3
B50,2024-40,800897123277,K4009608,K4009600,2
B50,2024-41,800897123277,K4009608,K4009600,1
B50,2024-42,800897123277,K4009608,K4009600,6
B50,2024-43,800897123277,K4009608,K4009600,1
B50,2024-44,800897123277,K4009608,K4009600,2
B50,2024-45,800897123277,K4009608,K4009600,2
B50,2024-46,800897123277,K4009608,K4009600,1
B50,2024-47,800897123277,K4009608,K4009600,3
B50,2024-48,800897123277,K4009608,K4009600,4
B50,2024-49,800897123277,K4009608,K4009600,1
B50,2024-50,800897123277,K4009608,K4009600,2
B50,2024-51,800897123277,K4009608,K4009600,2
B50,2024-52,800897123277,K4009608,K4009600,6
B50,2024-53,800897123277,K4009608,K4009600,6
B50,2025-00,800897123277,K4009608,K4009600,0
B50,2025-01,800897123277,K4009608,K4009600,10
B50,2025-02,800897123277,K4009608,K4009600,6
B50,2025-03,800897123277,K4009608,K4009600,2
B50,2025-04,800897123277,K4009608,K4009600,11
B50,2025-05,800897123277,K4009608,K4009600,1
B50,2025-06,800897123277,K4009608,K4009600,3
B50,2025-07,800897123277,K4009608,K4009600,4
B50,2025-08,800897123277,K4009608,K4009600,2
B50,2025-09,800897123277,K4009608,K4009600,2
B50,2025-10,800897123277,K4009608,K4009600,3
B50,2025-12,800897123277,K4009608,K4009600,2
B50,2025-13,800897123277,K4009608,K4009600,2
B50,2025-15,800897123277,K4009608,K4009600,3
B50,2025-17,800897123277,K4009608,K4009600,3
B50,2025-18,800897123277,K4009608,K4009600,3
B50,2024-18,800897182618,K3445202,K3445200,2
B50,2024-19,800897182618,K3445202,K3445200,10
B50,2024-20,800897182618,K3445202,K3445200,8
B50,2024-21,800897182618,K3445202,K3445200,3
B50,2024-22,800897182618,K3445202,K3445200,6
B50,2024-23,800897182618,K3445202,K3445200,10
B50,2024-24,800897182618,K3445202,K3445200,5
B50,2024-25,800897182618,K3445202,K3445200,7
B50,2024-26,800897182618,K3445202,K3445200,14
B50,2024-27,800897182618,K3445202,K3445200,6
B50,2024-28,800897182618,K3445202,K3445200,17
B50,2024-29,800897182618,K3445202,K3445200,12
B50,2024-30,800897182618,K3445202,K3445200,8
B50,2024-31,800897182618,K3445202,K3445200,5
B50,2024-32,800897182618,K3445202,K3445200,5
B50,2024-33,800897182618,K3445202,K3445200,1
B50,2024-34,800897182618,K3445202,K3445200,4
B50,2024-35,800897182618,K3445202,K3445200,3
B50,2024-36,800897182618,K3445202,K3445200,3
B50,2024-37,800897182618,K3445202,K3445200,5
B50,2024-38,800897182618,K3445202,K3445200,4
B50,2024-39,800897182618,K3445202,K3445200,4
B50,2024-40,800897182618,K3445202,K3445200,5
B50,2024-41,800897182618,K3445202,K3445200,1
B50,2024-42,800897182618,K3445202,K3445200,5
B50,2024-43,800897182618,K3445202,K3445200,2
B50,2024-44,800897182618,K3445202,K3445200,5
B50,2024-45,800897182618,K3445202,K3445200,4
B50,2024-46,800897182618,K3445202,K3445200,1
B50,2024-47,800897182618,K3445202,K3445200,7
B50,2024-48,800897182618,K3445202,K3445200,14
B50,2024-49,800897182618,K3445202,K3445200,1
B50,2024-50,800897182618,K3445202,K3445200,6
B50,2024-51,800897182618,K3445202,K3445200,1
B50,2024-52,800897182618,K3445202,K3445200,5
B50,2024-53,800897182618,K3445202,K3445200,4
B50,2025-00,800897182618,K3445202,K3445200,3
B50,2025-01,800897182618,K3445202,K3445200,7
B50,2025-02,800897182618,K3445202,K3445200,4
B50,2025-03,800897182618,K3445202,K3445200,6
B50,2025-04,800897182618,K3445202,K3445200,11
B50,2025-05,800897182618,K3445202,K3445200,3
B50,2025-06,800897182618,K3445202,K3445200,4
B50,2025-07,800897182618,K3445202,K3445200,5
B50,2025-08,800897182618,K3445202,K3445200,5
B50,2025-09,800897182618,K3445202,K3445200,2
B50,2025-11,800897182618,K3445202,K3445200,3
B50,2025-12,800897182618,K3445202,K3445200,3
B50,2025-13,800897182618,K3445202,K3445200,4
B50,2025-14,800897182618,K3445202,K3445200,6
B50,2025-15,800897182618,K3445202,K3445200,14
B50,2025-16,800897182618,K3445202,K3445200,3
B50,2025-17,800897182618,K3445202,K3445200,5
B50,2025-18,800897182618,K3445202,K3445200,6
B50,2024-18,800897192303,K3611201,K3611200,15
B50,2024-19,800897192303,K3611201,K3611200,15
B50,2024-20,800897192303,K3611201,K3611200,7
B50,2024-21,800897192303,K3611201,K3611200,5
B50,2024-22,800897192303,K3611201,K3611200,7
B50,2024-23,800897192303,K3611201,K3611200,9
B50,2024-24,800897192303,K3611201,K3611200,13
B50,2024-25,800897192303,K3611201,K3611200,10
B50,2024-26,800897192303,K3611201,K3611200,30
B50,2024-27,800897192303,K3611201,K3611200,26
B50,2024-28,800897192303,K3611201,K3611200,22
B50,2024-29,800897192303,K3611201,K3611200,20
B50,2024-30,800897192303,K3611201,K3611200,12
B50,2024-31,800897192303,K3611201,K3611200,7
B50,2024-32,800897192303,K3611201,K3611200,4
B50,2024-33,800897192303,K3611201,K3611200,5
B50,2024-34,800897192303,K3611201,K3611200,5
B50,2024-35,800897192303,K3611201,K3611200,4
B50,2024-36,800897192303,K3611201,K3611200,4
B50,2024-37,800897192303,K3611201,K3611200,4
B50,2024-38,800897192303,K3611201,K3611200,7
B50,2024-39,800897192303,K3611201,K3611200,6
B50,2024-40,800897192303,K3611201,K3611200,5
B50,2024-41,800897192303,K3611201,K3611200,8
B50,2024-42,800897192303,K3611201,K3611200,8
B50,2024-43,800897192303,K3611201,K3611200,3
B50,2024-44,800897192303,K3611201,K3611200,7
B50,2024-45,800897192303,K3611201,K3611200,8
B50,2024-46,800897192303,K3611201,K3611200,4
B50,2024-47,800897192303,K3611201,K3611200,13
B50,2024-48,800897192303,K3611201,K3611200,23
B50,2024-49,800897192303,K3611201,K3611200,8
B50,2024-50,800897192303,K3611201,K3611200,10
B50,2024-51,800897192303,K3611201,K3611200,9
B50,2024-52,800897192303,K3611201,K3611200,9
B50,2024-53,800897192303,K3611201,K3611200,2
B50,2025-00,800897192303,K3611201,K3611200,6
B50,2025-01,800897192303,K3611201,K3611200,5
B50,2024-19,800897225254,K5230200,K5230200,4
B50,2024-20,800897225254,K5230200,K5230200,1
B50,2024-21,800897225254,K5230200,K5230200,2
B50,2024-22,800897225254,K5230200,K5230200,1
B50,2024-24,800897225254,K5230200,K5230200,2
B50,2024-25,800897225254,K5230200,K5230200,2
B50,2024-26,800897225254,K5230200,K5230200,5
B50,2024-27,800897225254,K5230200,K5230200,6
B50,2024-28,800897225254,K5230200,K5230200,4
B50,2024-29,800897225254,K5230200,K5230200,1
B50,2024-32,800897225254,K5230200,K5230200,3
B50,2024-33,800897225254,K5230200,K5230200,1
B50,2024-34,800897225254,K5230200,K5230200,2
B50,2024-35,800897225254,K5230200,K5230200,4
B50,2024-36,800897225254,K5230200,K5230200,4
B50,2024-37,800897225254,K5230200,K5230200,3
B50,2024-38,800897225254,K5230200,K5230200,2
B50,2024-39,800897225254,K5230200,K5230200,5
B50,2024-40,800897225254,K5230200,K5230200,2
B50,2024-41,800897225254,K5230200,K5230200,2
B50,2024-42,800897225254,K5230200,K5230200,3
B50,2024-43,800897225254,K5230200,K5230200,2
B50,2024-44,800897225254,K5230200,K5230200,4
B50,2024-45,800897225254,K5230200,K5230200,2
B50,2024-46,800897225254,K5230200,K5230200,3
B50,2024-47,800897225254,K5230200,K5230200,3
B50,2024-48,800897225254,K5230200,K5230200,10
B50,2024-49,800897225254,K5230200,K5230200,8
B50,2024-50,800897225254,K5230200,K5230200,2
B50,2024-51,800897225254,K5230200,K5230200,4
B50,2024-52,800897225254,K5230200,K5230200,7
B50,2024-53,800897225254,K5230200,K5230200,1
B50,2025-00,800897225254,K5230200,K5230200,5
B50,2025-01,800897225254,K5230200,K5230200,6
B50,2025-02,800897225254,K5230200,K5230200,5
B50,2025-03,800897225254,K5230200,K5230200,2
B50,2025-04,800897225254,K5230200,K5230200,5
B50,2025-07,800897225254,K5230200,K5230200,5
B50,2025-08,800897225254,K5230200,K5230200,1
B50,2025-09,800897225254,K5230200,K5230200,1
B50,2025-11,800897225254,K5230200,K5230200,2
B50,2025-12,800897225254,K5230200,K5230200,6
B50,2025-13,800897225254,K5230200,K5230200,4
B50,2025-15,800897225254,K5230200,K5230200,2
B50,2025-16,800897225254,K5230200,K5230200,3
B50,2025-17,800897225254,K5230200,K5230200,2
B50,2025-18,800897225254,K5230200,K5230200,13
B50,2024-18,800897846008,K4262104,K4262100,15
B50,2024-19,800897846008,K4262104,K4262100,28
B50,2024-20,800897846008,K4262104,K4262100,23
B50,2024-21,800897846008,K4262104,K4262100,31
B50,2024-22,800897846008,K4262104,K4262100,32
B50,2024-23,800897846008,K4262104,K4262100,38
B50,2024-24,800897846008,K4262104,K4262100,55
B50,2024-25,800897846008,K4262104,K4262100,52
B50,2024-26,800897846008,K4262104,K4262100,10
B50,2024-27,800897846008,K4262104,K4262100,47
B50,2024-28,800897846008,K4262104,K4262100,23
B50,2024-29,800897846008,K4262104,K4262100,63
B50,2024-30,800897846008,K4262104,K4262100,53
B50,2024-31,800897846008,K4262104,K4262100,39
B50,2024-32,800897846008,K4262104,K4262100,44
B50,2024-33,800897846008,K4262104,K4262100,25
B50,2024-34,800897846008,K4262104,K4262100,29
B50,2024-35,800897846008,K4262104,K4262100,35
B50,2024-36,800897846008,K4262104,K4262100,42
B50,2024-37,800897846008,K4262104,K4262100,28
B50,2024-38,800897846008,K4262104,K4262100,18
B50,2024-39,800897846008,K4262104,K4262100,9
B50,2024-40,800897846008,K4262104,K4262100,6
B50,2024-41,800897846008,K4262104,K4262100,14
B50,2024-43,800897846008,K4262104,K4262100,17
B50,2024-44,800897846008,K4262104,K4262100,11
B50,2024-45,800897846008,K4262104,K4262100,10
B50,2024-46,800897846008,K4262104,K4262100,8
B50,2024-47,800897846008,K4262104,K4262100,2
B50,2025-00,800897846008,K4262104,K4262100,1
B50,2025-01,800897846008,K4262104,K4262100,3
B50,2025-02,800897846008,K4262104,K4262100,2
B50,2025-03,800897846008,K4262104,K4262100,2
B50,2025-04,800897846008,K4262104,K4262100,3
B50,2025-05,800897846008,K4262104,K4262100,5
B50,2025-06,800897846008,K4262104,K4262100,6
B50,2025-07,800897846008,K4262104,K4262100,13
B50,2025-08,800897846008,K4262104,K4262100,7
B50,2025-09,800897846008,K4262104,K4262100,3
B50,2025-10,800897846008,K4262104,K4262100,7
B50,2025-11,800897846008,K4262104,K4262100,5
B50,2025-12,800897846008,K4262104,K4262100,8
B50,2025-13,800897846008,K4262104,K4262100,5
B50,2025-14,800897846008,K4262104,K4262100,16
B50,2025-15,800897846008,K4262104,K4262100,14
B50,2025-16,800897846008,K4262104,K4262100,8
B50,2025-17,800897846008,K4262104,K4262100,12
B50,2025-18,800897846008,K4262104,K4262100,19
B50,2025-19,800897846008,K4262104,K4262100,2
H00,2024-18,30152540,AA533100,AA532800,42
H00,2024-19,30152540,AA533100,AA532800,115
H00,2024-20,30152540,AA533100,AA532800,26
H00,2024-21,30152540,AA533100,AA532800,45
H00,2024-22,30152540,AA533100,AA532800,15
H00,2024-23,30152540,AA533100,AA532800,23
H00,2024-24,30152540,AA533100,AA532800,9
H00,2024-25,30152540,AA533100,AA532800,26
H00,2024-26,30152540,AA533100,AA532800,23
H00,2024-27,30152540,AA533100,AA532800,37
H00,2024-28,30152540,AA533100,AA532800,25
H00,2024-29,30152540,AA533100,AA532800,28
H00,2024-30,30152540,AA533100,AA532800,16
H00,2024-31,30152540,AA533100,AA532800,33
H00,2024-32,30152540,AA533100,AA532800,26
H00,2024-33,30152540,AA533100,AA532800,33
H00,2024-34,30152540,AA533100,AA532800,31
H00,2024-35,30152540,AA533100,AA532800,18
H00,2024-36,30152540,AA533100,AA532800,371
H00,2024-37,30152540,AA533100,AA532800,3
H00,2024-38,30152540,AA533100,AA532800,9
H00,2024-40,30152540,AA533100,AA532800,20
H00,2024-41,30152540,AA533100,AA532800,6
H00,2024-43,30152540,AA533100,AA532800,22
H00,2024-44,30152540,AA533100,AA532800,31
H00,2024-45,30152540,AA533100,AA532800,21
H00,2024-46,30152540,AA533100,AA532800,19
H00,2024-47,30152540,AA533100,AA532800,56
H00,2024-48,30152540,AA533100,AA532800,21
H00,2024-49,30152540,AA533100,AA532800,18
H00,2024-50,30152540,AA533100,AA532800,32
H00,2024-51,30152540,AA533100,AA532800,28
H00,2024-52,30152540,AA533100,AA532800,29
H00,2025-02,30152540,AA533100,AA532800,23
H00,2025-03,30152540,AA533100,AA532800,20
H00,2025-04,30152540,AA533100,AA532800,34
H00,2025-05,30152540,AA533100,AA532800,23
H00,2025-06,30152540,AA533100,AA532800,12
H00,2025-07,30152540,AA533100,AA532800,6
H00,2025-08,30152540,AA533100,AA532800,6
H00,2025-09,30152540,AA533100,AA532800,26
H00,2025-10,30152540,AA533100,AA532800,7
H00,2025-11,30152540,AA533100,AA532800,10
H00,2025-12,30152540,AA533100,AA532800,12
H00,2025-13,30152540,AA533100,AA532800,6
H00,2025-14,30152540,AA533100,AA532800,8
H00,2025-15,30152540,AA533100,AA532800,27
H00,2025-16,30152540,AA533100,AA532800,9
H00,2025-17,30152540,AA533100,AA532800,12
H00,2025-18,30152540,AA533100,AA532800,9
H00,2024-18,30161467,B3471101,B3471100,6
H00,2024-19,30161467,B3471101,B3471100,1
H00,2024-23,30161467,B3471101,B3471100,1
H00,2024-24,30161467,B3471101,B3471100,14
H00,2024-25,30161467,B3471101,B3471100,4
H00,2024-26,30161467,B3471101,B3471100,2
H00,2024-27,30161467,B3471101,B3471100,97
H00,2024-28,30161467,B3471101,B3471100,71
H00,2024-29,30161467,B3471101,B3471100,109
H00,2024-30,30161467,B3471101,B3471100,27
H00,2024-31,30161467,B3471101,B3471100,2
H00,2024-32,30161467,B3471101,B3471100,27
H00,2024-33,30161467,B3471101,B3471100,47
